,areaCode,areaName,areaType,date,hospitalCases
550,E40000010,North West,nhsRegion,2021-02-06,3292
551,E40000010,North West,nhsRegion,2021-02-05,3440
552,E40000010,North West,nhsRegion,2021-02-04,3557
553,E40000010,North West,nhsRegion,2021-02-03,3707
554,E40000010,North West,nhsRegion,2021-02-02,3854
555,E40000010,North West,nhsRegion,2021-02-01,4017
556,E40000010,North West,nhsRegion,2021-01-31,3834
557,E40000010,North West,nhsRegion,2021-01-30,3994
558,E40000010,North West,nhsRegion,2021-01-29,4136
559,E40000010,North West,nhsRegion,2021-01-28,4203
560,E40000010,North West,nhsRegion,2021-01-27,4264
561,E40000010,North West,nhsRegion,2021-01-26,4346
562,E40000010,North West,nhsRegion,2021-01-25,4122
563,E40000010,North West,nhsRegion,2021-01-24,4338
564,E40000010,North West,nhsRegion,2021-01-23,4254
565,E40000010,North West,nhsRegion,2021-01-22,4315
566,E40000010,North West,nhsRegion,2021-01-21,4287
567,E40000010,North West,nhsRegion,2021-01-20,4318
568,E40000010,North West,nhsRegion,2021-01-19,4307
569,E40000010,North West,nhsRegion,2021-01-18,4242
570,E40000010,North West,nhsRegion,2021-01-17,4151
571,E40000010,North West,nhsRegion,2021-01-16,4021
572,E40000010,North West,nhsRegion,2021-01-15,4039
573,E40000010,North West,nhsRegion,2021-01-14,3912
574,E40000010,North West,nhsRegion,2021-01-13,3849
575,E40000010,North West,nhsRegion,2021-01-12,3785
576,E40000010,North West,nhsRegion,2021-01-11,3733
577,E40000010,North West,nhsRegion,2021-01-10,3465
578,E40000010,North West,nhsRegion,2021-01-09,3332
579,E40000010,North West,nhsRegion,2021-01-08,3238
580,E40000010,North West,nhsRegion,2021-01-07,3104
581,E40000010,North West,nhsRegion,2021-01-06,2996
582,E40000010,North West,nhsRegion,2021-01-05,2925
583,E40000010,North West,nhsRegion,2021-01-04,2812
584,E40000010,North West,nhsRegion,2021-01-03,2605
585,E40000010,North West,nhsRegion,2021-01-02,2410
586,E40000010,North West,nhsRegion,2021-01-01,2540
587,E40000010,North West,nhsRegion,2020-12-31,2550
588,E40000010,North West,nhsRegion,2020-12-30,2514
589,E40000010,North West,nhsRegion,2020-12-29,2352
590,E40000010,North West,nhsRegion,2020-12-28,2346
591,E40000010,North West,nhsRegion,2020-12-27,2226
592,E40000010,North West,nhsRegion,2020-12-26,2144
593,E40000010,North West,nhsRegion,2020-12-25,2103
594,E40000010,North West,nhsRegion,2020-12-24,2245
595,E40000010,North West,nhsRegion,2020-12-23,2333
596,E40000010,North West,nhsRegion,2020-12-22,2406
597,E40000010,North West,nhsRegion,2020-12-21,2399
598,E40000010,North West,nhsRegion,2020-12-20,2315
599,E40000010,North West,nhsRegion,2020-12-19,2253
600,E40000010,North West,nhsRegion,2020-12-18,2255
601,E40000010,North West,nhsRegion,2020-12-17,2271
602,E40000010,North West,nhsRegion,2020-12-16,2276
603,E40000010,North West,nhsRegion,2020-12-15,2322
604,E40000010,North West,nhsRegion,2020-12-14,2325
605,E40000010,North West,nhsRegion,2020-12-13,2266
606,E40000010,North West,nhsRegion,2020-12-12,2255
607,E40000010,North West,nhsRegion,2020-12-11,2278
608,E40000010,North West,nhsRegion,2020-12-10,2287
609,E40000010,North West,nhsRegion,2020-12-09,2218
610,E40000010,North West,nhsRegion,2020-12-08,2332
611,E40000010,North West,nhsRegion,2020-12-07,2388
612,E40000010,North West,nhsRegion,2020-12-06,2247
613,E40000010,North West,nhsRegion,2020-12-05,2302
614,E40000010,North West,nhsRegion,2020-12-04,2368
615,E40000010,North West,nhsRegion,2020-12-03,2434
616,E40000010,North West,nhsRegion,2020-12-02,2368
617,E40000010,North West,nhsRegion,2020-12-01,2517
618,E40000010,North West,nhsRegion,2020-11-30,2572
619,E40000010,North West,nhsRegion,2020-11-29,2510
620,E40000010,North West,nhsRegion,2020-11-28,2355
621,E40000010,North West,nhsRegion,2020-11-27,2551
622,E40000010,North West,nhsRegion,2020-11-26,2607
623,E40000010,North West,nhsRegion,2020-11-25,2700
624,E40000010,North West,nhsRegion,2020-11-24,2811
625,E40000010,North West,nhsRegion,2020-11-23,2810
626,E40000010,North West,nhsRegion,2020-11-22,2794
627,E40000010,North West,nhsRegion,2020-11-21,2769
628,E40000010,North West,nhsRegion,2020-11-20,2859
629,E40000010,North West,nhsRegion,2020-11-19,3025
630,E40000010,North West,nhsRegion,2020-11-18,3061
631,E40000010,North West,nhsRegion,2020-11-17,3097
632,E40000010,North West,nhsRegion,2020-11-16,3158
633,E40000010,North West,nhsRegion,2020-11-15,3063
634,E40000010,North West,nhsRegion,2020-11-14,3011
635,E40000010,North West,nhsRegion,2020-11-13,3042
636,E40000010,North West,nhsRegion,2020-11-12,3023
637,E40000010,North West,nhsRegion,2020-11-11,3044
638,E40000010,North West,nhsRegion,2020-11-10,2876
639,E40000010,North West,nhsRegion,2020-11-09,3042
640,E40000010,North West,nhsRegion,2020-11-08,2953
641,E40000010,North West,nhsRegion,2020-11-07,2883
642,E40000010,North West,nhsRegion,2020-11-06,2968
643,E40000010,North West,nhsRegion,2020-11-05,2815
644,E40000010,North West,nhsRegion,2020-11-04,2956
645,E40000010,North West,nhsRegion,2020-11-03,2946
646,E40000010,North West,nhsRegion,2020-11-02,2883
647,E40000010,North West,nhsRegion,2020-11-01,2800
648,E40000010,North West,nhsRegion,2020-10-31,2752
649,E40000010,North West,nhsRegion,2020-10-30,2593
650,E40000010,North West,nhsRegion,2020-10-29,2676
651,E40000010,North West,nhsRegion,2020-10-28,2603
652,E40000010,North West,nhsRegion,2020-10-27,2566
653,E40000010,North West,nhsRegion,2020-10-26,2495
654,E40000010,North West,nhsRegion,2020-10-25,2396
655,E40000010,North West,nhsRegion,2020-10-24,2269
656,E40000010,North West,nhsRegion,2020-10-23,2200
657,E40000010,North West,nhsRegion,2020-10-22,2017
658,E40000010,North West,nhsRegion,2020-10-21,2097
659,E40000010,North West,nhsRegion,2020-10-20,2099
660,E40000010,North West,nhsRegion,2020-10-19,1884
661,E40000010,North West,nhsRegion,2020-10-18,1849
662,E40000010,North West,nhsRegion,2020-10-17,1772
663,E40000010,North West,nhsRegion,2020-10-16,1710
664,E40000010,North West,nhsRegion,2020-10-15,1610
665,E40000010,North West,nhsRegion,2020-10-14,1554
666,E40000010,North West,nhsRegion,2020-10-13,1460
667,E40000010,North West,nhsRegion,2020-10-12,1304
668,E40000010,North West,nhsRegion,2020-10-11,1274
669,E40000010,North West,nhsRegion,2020-10-10,1213
670,E40000010,North West,nhsRegion,2020-10-09,1158
671,E40000010,North West,nhsRegion,2020-10-08,1146
672,E40000010,North West,nhsRegion,2020-10-07,1077
673,E40000010,North West,nhsRegion,2020-10-06,1043
674,E40000010,North West,nhsRegion,2020-10-05,930
675,E40000010,North West,nhsRegion,2020-10-04,852
676,E40000010,North West,nhsRegion,2020-10-03,758
677,E40000010,North West,nhsRegion,2020-10-02,704
678,E40000010,North West,nhsRegion,2020-10-01,688
679,E40000010,North West,nhsRegion,2020-09-30,686
680,E40000010,North West,nhsRegion,2020-09-29,637
681,E40000010,North West,nhsRegion,2020-09-28,631
682,E40000010,North West,nhsRegion,2020-09-27,562
683,E40000010,North West,nhsRegion,2020-09-26,560
684,E40000010,North West,nhsRegion,2020-09-25,540
685,E40000010,North West,nhsRegion,2020-09-24,506
686,E40000010,North West,nhsRegion,2020-09-23,461
687,E40000010,North West,nhsRegion,2020-09-22,424
688,E40000010,North West,nhsRegion,2020-09-21,398
689,E40000010,North West,nhsRegion,2020-09-20,359
690,E40000010,North West,nhsRegion,2020-09-19,340
691,E40000010,North West,nhsRegion,2020-09-18,315
692,E40000010,North West,nhsRegion,2020-09-17,314
693,E40000010,North West,nhsRegion,2020-09-16,292
694,E40000010,North West,nhsRegion,2020-09-15,274
695,E40000010,North West,nhsRegion,2020-09-14,257
696,E40000010,North West,nhsRegion,2020-09-13,198
697,E40000010,North West,nhsRegion,2020-09-12,201
698,E40000010,North West,nhsRegion,2020-09-11,184
699,E40000010,North West,nhsRegion,2020-09-10,177
700,E40000010,North West,nhsRegion,2020-09-09,176
701,E40000010,North West,nhsRegion,2020-09-08,169
702,E40000010,North West,nhsRegion,2020-09-07,167
703,E40000010,North West,nhsRegion,2020-09-06,142
704,E40000010,North West,nhsRegion,2020-09-05,136
705,E40000010,North West,nhsRegion,2020-09-04,133
706,E40000010,North West,nhsRegion,2020-09-03,130
707,E40000010,North West,nhsRegion,2020-09-02,116
708,E40000010,North West,nhsRegion,2020-09-01,119
709,E40000010,North West,nhsRegion,2020-08-31,114
710,E40000010,North West,nhsRegion,2020-08-30,102
711,E40000010,North West,nhsRegion,2020-08-29,103
712,E40000010,North West,nhsRegion,2020-08-28,89
713,E40000010,North West,nhsRegion,2020-08-27,89
714,E40000010,North West,nhsRegion,2020-08-26,81
715,E40000010,North West,nhsRegion,2020-08-25,98
716,E40000010,North West,nhsRegion,2020-08-24,99
717,E40000010,North West,nhsRegion,2020-08-23,103
718,E40000010,North West,nhsRegion,2020-08-22,108
719,E40000010,North West,nhsRegion,2020-08-21,102
720,E40000010,North West,nhsRegion,2020-08-20,106
721,E40000010,North West,nhsRegion,2020-08-19,105
722,E40000010,North West,nhsRegion,2020-08-18,113
723,E40000010,North West,nhsRegion,2020-08-17,118
724,E40000010,North West,nhsRegion,2020-08-16,137
725,E40000010,North West,nhsRegion,2020-08-15,138
726,E40000010,North West,nhsRegion,2020-08-14,148
727,E40000010,North West,nhsRegion,2020-08-13,149
728,E40000010,North West,nhsRegion,2020-08-12,145
729,E40000010,North West,nhsRegion,2020-08-11,154
730,E40000010,North West,nhsRegion,2020-08-10,161
731,E40000010,North West,nhsRegion,2020-08-09,136
732,E40000010,North West,nhsRegion,2020-08-08,154
733,E40000010,North West,nhsRegion,2020-08-07,160
734,E40000010,North West,nhsRegion,2020-08-06,160
735,E40000010,North West,nhsRegion,2020-08-05,183
736,E40000010,North West,nhsRegion,2020-08-04,181
737,E40000010,North West,nhsRegion,2020-08-03,181
738,E40000010,North West,nhsRegion,2020-08-02,188
739,E40000010,North West,nhsRegion,2020-08-01,191
740,E40000010,North West,nhsRegion,2020-07-31,195
741,E40000010,North West,nhsRegion,2020-07-30,206
742,E40000010,North West,nhsRegion,2020-07-29,205
743,E40000010,North West,nhsRegion,2020-07-28,217
744,E40000010,North West,nhsRegion,2020-07-27,220
745,E40000010,North West,nhsRegion,2020-07-26,222
746,E40000010,North West,nhsRegion,2020-07-25,229
747,E40000010,North West,nhsRegion,2020-07-24,224
748,E40000010,North West,nhsRegion,2020-07-23,231
749,E40000010,North West,nhsRegion,2020-07-22,375
750,E40000010,North West,nhsRegion,2020-07-21,235
751,E40000010,North West,nhsRegion,2020-07-20,242
752,E40000010,North West,nhsRegion,2020-07-19,233
753,E40000010,North West,nhsRegion,2020-07-18,245
754,E40000010,North West,nhsRegion,2020-07-17,263
755,E40000010,North West,nhsRegion,2020-07-16,259
756,E40000010,North West,nhsRegion,2020-07-15,282
757,E40000010,North West,nhsRegion,2020-07-14,286
758,E40000010,North West,nhsRegion,2020-07-13,307
759,E40000010,North West,nhsRegion,2020-07-12,297
760,E40000010,North West,nhsRegion,2020-07-11,312
761,E40000010,North West,nhsRegion,2020-07-10,341
762,E40000010,North West,nhsRegion,2020-07-09,334
763,E40000010,North West,nhsRegion,2020-07-08,362
764,E40000010,North West,nhsRegion,2020-07-07,399
765,E40000010,North West,nhsRegion,2020-07-06,438
766,E40000010,North West,nhsRegion,2020-07-05,440
767,E40000010,North West,nhsRegion,2020-07-04,449
768,E40000010,North West,nhsRegion,2020-07-03,517
769,E40000010,North West,nhsRegion,2020-07-02,562
770,E40000010,North West,nhsRegion,2020-07-01,603
771,E40000010,North West,nhsRegion,2020-06-30,619
772,E40000010,North West,nhsRegion,2020-06-29,641
773,E40000010,North West,nhsRegion,2020-06-28,658
774,E40000010,North West,nhsRegion,2020-06-27,653
775,E40000010,North West,nhsRegion,2020-06-26,693
776,E40000010,North West,nhsRegion,2020-06-25,708
777,E40000010,North West,nhsRegion,2020-06-24,759
778,E40000010,North West,nhsRegion,2020-06-23,780
779,E40000010,North West,nhsRegion,2020-06-22,801
780,E40000010,North West,nhsRegion,2020-06-21,782
781,E40000010,North West,nhsRegion,2020-06-20,814
782,E40000010,North West,nhsRegion,2020-06-19,826
783,E40000010,North West,nhsRegion,2020-06-18,839
784,E40000010,North West,nhsRegion,2020-06-17,876
785,E40000010,North West,nhsRegion,2020-06-16,880
786,E40000010,North West,nhsRegion,2020-06-15,926
787,E40000010,North West,nhsRegion,2020-06-14,912
788,E40000010,North West,nhsRegion,2020-06-13,919
789,E40000010,North West,nhsRegion,2020-06-12,922
790,E40000010,North West,nhsRegion,2020-06-11,936
791,E40000010,North West,nhsRegion,2020-06-10,939
792,E40000010,North West,nhsRegion,2020-06-09,1038
793,E40000010,North West,nhsRegion,2020-06-08,1075
794,E40000010,North West,nhsRegion,2020-06-07,1076
795,E40000010,North West,nhsRegion,2020-06-06,1120
796,E40000010,North West,nhsRegion,2020-06-05,1194
797,E40000010,North West,nhsRegion,2020-06-04,1217
798,E40000010,North West,nhsRegion,2020-06-03,1276
799,E40000010,North West,nhsRegion,2020-06-02,1301
800,E40000010,North West,nhsRegion,2020-06-01,1309
801,E40000010,North West,nhsRegion,2020-05-31,1309
802,E40000010,North West,nhsRegion,2020-05-30,1313
803,E40000010,North West,nhsRegion,2020-05-29,1344
804,E40000010,North West,nhsRegion,2020-05-28,1377
805,E40000010,North West,nhsRegion,2020-05-27,1432
806,E40000010,North West,nhsRegion,2020-05-26,1515
807,E40000010,North West,nhsRegion,2020-05-25,1519
808,E40000010,North West,nhsRegion,2020-05-24,1509
809,E40000010,North West,nhsRegion,2020-05-23,1537
810,E40000010,North West,nhsRegion,2020-05-22,1566
811,E40000010,North West,nhsRegion,2020-05-21,1590
812,E40000010,North West,nhsRegion,2020-05-20,1647
813,E40000010,North West,nhsRegion,2020-05-19,1707
814,E40000010,North West,nhsRegion,2020-05-18,1670
815,E40000010,North West,nhsRegion,2020-05-17,1667
816,E40000010,North West,nhsRegion,2020-05-16,1655
817,E40000010,North West,nhsRegion,2020-05-15,1716
818,E40000010,North West,nhsRegion,2020-05-14,1739
819,E40000010,North West,nhsRegion,2020-05-13,1800
820,E40000010,North West,nhsRegion,2020-05-12,1826
821,E40000010,North West,nhsRegion,2020-05-11,1907
822,E40000010,North West,nhsRegion,2020-05-10,1826
823,E40000010,North West,nhsRegion,2020-05-09,1918
824,E40000010,North West,nhsRegion,2020-05-08,1925
825,E40000010,North West,nhsRegion,2020-05-07,1947
826,E40000010,North West,nhsRegion,2020-05-06,2075
827,E40000010,North West,nhsRegion,2020-05-05,2192
828,E40000010,North West,nhsRegion,2020-05-04,2236
829,E40000010,North West,nhsRegion,2020-05-03,2196
830,E40000010,North West,nhsRegion,2020-05-02,2327
831,E40000010,North West,nhsRegion,2020-05-01,2282
832,E40000010,North West,nhsRegion,2020-04-30,2309
833,E40000010,North West,nhsRegion,2020-04-29,2350
834,E40000010,North West,nhsRegion,2020-04-28,2298
835,E40000010,North West,nhsRegion,2020-04-27,2456
836,E40000010,North West,nhsRegion,2020-04-26,2429
837,E40000010,North West,nhsRegion,2020-04-25,2437
838,E40000010,North West,nhsRegion,2020-04-24,2490
839,E40000010,North West,nhsRegion,2020-04-23,2573
840,E40000010,North West,nhsRegion,2020-04-22,2621
841,E40000010,North West,nhsRegion,2020-04-21,2718
842,E40000010,North West,nhsRegion,2020-04-20,2810
843,E40000010,North West,nhsRegion,2020-04-19,2836
844,E40000010,North West,nhsRegion,2020-04-18,2833
845,E40000010,North West,nhsRegion,2020-04-17,2599
846,E40000010,North West,nhsRegion,2020-04-16,2965
847,E40000010,North West,nhsRegion,2020-04-15,2861
848,E40000010,North West,nhsRegion,2020-04-14,3026
849,E40000010,North West,nhsRegion,2020-04-13,3065
850,E40000010,North West,nhsRegion,2020-04-12,3014
851,E40000010,North West,nhsRegion,2020-04-11,3008
852,E40000010,North West,nhsRegion,2020-04-10,2901
853,E40000010,North West,nhsRegion,2020-04-09,2754
854,E40000010,North West,nhsRegion,2020-04-08,2576
855,E40000010,North West,nhsRegion,2020-04-07,2620
856,E40000010,North West,nhsRegion,2020-04-06,2529
857,E40000010,North West,nhsRegion,2020-04-05,2288
858,E40000010,North West,nhsRegion,2020-04-04,2134
859,E40000010,North West,nhsRegion,2020-04-03,1714
860,E40000010,North West,nhsRegion,2020-04-02,1530
861,E40000010,North West,nhsRegion,2020-04-01,1451
862,E40000010,North West,nhsRegion,2020-03-31,1143
863,E40000010,North West,nhsRegion,2020-03-30,982
864,E40000010,North West,nhsRegion,2020-03-29,819
865,E40000010,North West,nhsRegion,2020-03-28,665
866,E40000010,North West,nhsRegion,2020-03-27,553
867,E40000010,North West,nhsRegion,2020-03-26,381
868,E40000010,North West,nhsRegion,2020-03-25,332
869,E40000010,North West,nhsRegion,2020-03-24,251
870,E40000010,North West,nhsRegion,2020-03-23,237
871,E40000010,North West,nhsRegion,2020-03-22,190
872,E40000010,North West,nhsRegion,2020-03-21,162
873,E40000010,North West,nhsRegion,2020-03-20,130
0,E40000005,South East,nhsRegion,2022-08-10,1006
1,E40000005,South East,nhsRegion,2022-08-09,1019
2,E40000005,South East,nhsRegion,2022-08-08,1050
3,E40000005,South East,nhsRegion,2022-08-07,1057
4,E40000005,South East,nhsRegion,2022-08-06,1063
5,E40000005,South East,nhsRegion,2022-08-05,1098
6,E40000005,South East,nhsRegion,2022-08-04,1125
7,E40000005,South East,nhsRegion,2022-08-03,1187
8,E40000005,South East,nhsRegion,2022-08-02,1244
9,E40000005,South East,nhsRegion,2022-08-01,1324
10,E40000005,South East,nhsRegion,2022-07-31,1313
11,E40000005,South East,nhsRegion,2022-07-30,1313
12,E40000005,South East,nhsRegion,2022-07-29,1366
13,E40000005,South East,nhsRegion,2022-07-28,1451
14,E40000005,South East,nhsRegion,2022-07-27,1498
15,E40000005,South East,nhsRegion,2022-07-26,1577
16,E40000005,South East,nhsRegion,2022-07-25,1663
17,E40000005,South East,nhsRegion,2022-07-24,1726
18,E40000005,South East,nhsRegion,2022-07-23,1691
19,E40000005,South East,nhsRegion,2022-07-22,1785
20,E40000005,South East,nhsRegion,2022-07-21,1842
21,E40000005,South East,nhsRegion,2022-07-20,1874
22,E40000005,South East,nhsRegion,2022-07-19,1905
23,E40000005,South East,nhsRegion,2022-07-18,1985
24,E40000005,South East,nhsRegion,2022-07-17,1940
25,E40000005,South East,nhsRegion,2022-07-16,1940
26,E40000005,South East,nhsRegion,2022-07-15,1931
27,E40000005,South East,nhsRegion,2022-07-14,1974
28,E40000005,South East,nhsRegion,2022-07-13,1955
29,E40000005,South East,nhsRegion,2022-07-12,1936
30,E40000005,South East,nhsRegion,2022-07-11,1939
31,E40000005,South East,nhsRegion,2022-07-10,1891
32,E40000005,South East,nhsRegion,2022-07-09,1836
33,E40000005,South East,nhsRegion,2022-07-08,1794
34,E40000005,South East,nhsRegion,2022-07-07,1744
35,E40000005,South East,nhsRegion,2022-07-06,1652
36,E40000005,South East,nhsRegion,2022-07-05,1639
37,E40000005,South East,nhsRegion,2022-07-04,1537
38,E40000005,South East,nhsRegion,2022-07-03,1433
39,E40000005,South East,nhsRegion,2022-07-02,1332
40,E40000005,South East,nhsRegion,2022-07-01,1319
41,E40000005,South East,nhsRegion,2022-06-30,1188
42,E40000005,South East,nhsRegion,2022-06-29,1116
43,E40000005,South East,nhsRegion,2022-06-28,1045
44,E40000005,South East,nhsRegion,2022-06-27,1031
45,E40000005,South East,nhsRegion,2022-06-26,1003
46,E40000005,South East,nhsRegion,2022-06-25,930
47,E40000005,South East,nhsRegion,2022-06-24,885
48,E40000005,South East,nhsRegion,2022-06-23,857
49,E40000005,South East,nhsRegion,2022-06-22,812
50,E40000005,South East,nhsRegion,2022-06-21,803
51,E40000005,South East,nhsRegion,2022-06-20,781
52,E40000005,South East,nhsRegion,2022-06-19,730
53,E40000005,South East,nhsRegion,2022-06-18,690
54,E40000005,South East,nhsRegion,2022-06-17,670
55,E40000005,South East,nhsRegion,2022-06-16,678
56,E40000005,South East,nhsRegion,2022-06-15,639
57,E40000005,South East,nhsRegion,2022-06-14,625
58,E40000005,South East,nhsRegion,2022-06-13,616
59,E40000005,South East,nhsRegion,2022-06-12,556
60,E40000005,South East,nhsRegion,2022-06-11,543
61,E40000005,South East,nhsRegion,2022-06-10,533
62,E40000005,South East,nhsRegion,2022-06-09,463
63,E40000005,South East,nhsRegion,2022-06-08,492
64,E40000005,South East,nhsRegion,2022-06-07,502
65,E40000005,South East,nhsRegion,2022-06-06,478
66,E40000005,South East,nhsRegion,2022-06-05,464
67,E40000005,South East,nhsRegion,2022-06-04,434
68,E40000005,South East,nhsRegion,2022-06-03,430
69,E40000005,South East,nhsRegion,2022-06-02,413
70,E40000005,South East,nhsRegion,2022-06-01,417
71,E40000005,South East,nhsRegion,2022-05-31,431
72,E40000005,South East,nhsRegion,2022-05-30,444
73,E40000005,South East,nhsRegion,2022-05-29,422
74,E40000005,South East,nhsRegion,2022-05-28,422
75,E40000005,South East,nhsRegion,2022-05-27,449
76,E40000005,South East,nhsRegion,2022-05-26,473
77,E40000005,South East,nhsRegion,2022-05-25,525
78,E40000005,South East,nhsRegion,2022-05-24,538
79,E40000005,South East,nhsRegion,2022-05-23,568
80,E40000005,South East,nhsRegion,2022-05-22,570
81,E40000005,South East,nhsRegion,2022-05-21,593
82,E40000005,South East,nhsRegion,2022-05-20,608
83,E40000005,South East,nhsRegion,2022-05-19,637
84,E40000005,South East,nhsRegion,2022-05-18,662
85,E40000005,South East,nhsRegion,2022-05-17,665
86,E40000005,South East,nhsRegion,2022-05-16,706
87,E40000005,South East,nhsRegion,2022-05-15,702
88,E40000005,South East,nhsRegion,2022-05-14,697
89,E40000005,South East,nhsRegion,2022-05-13,721
90,E40000005,South East,nhsRegion,2022-05-12,750
91,E40000005,South East,nhsRegion,2022-05-11,815
92,E40000005,South East,nhsRegion,2022-05-10,873
93,E40000005,South East,nhsRegion,2022-05-09,901
94,E40000005,South East,nhsRegion,2022-05-08,921
95,E40000005,South East,nhsRegion,2022-05-07,920
96,E40000005,South East,nhsRegion,2022-05-06,966
97,E40000005,South East,nhsRegion,2022-05-05,1001
98,E40000005,South East,nhsRegion,2022-05-04,1042
99,E40000005,South East,nhsRegion,2022-05-03,1104
100,E40000005,South East,nhsRegion,2022-05-02,1110
101,E40000005,South East,nhsRegion,2022-05-01,1098
102,E40000005,South East,nhsRegion,2022-04-30,1095
103,E40000005,South East,nhsRegion,2022-04-29,1147
104,E40000005,South East,nhsRegion,2022-04-28,1206
105,E40000005,South East,nhsRegion,2022-04-27,1337
106,E40000005,South East,nhsRegion,2022-04-26,1290
107,E40000005,South East,nhsRegion,2022-04-25,1425
108,E40000005,South East,nhsRegion,2022-04-24,1445
109,E40000005,South East,nhsRegion,2022-04-23,1453
110,E40000005,South East,nhsRegion,2022-04-22,1558
111,E40000005,South East,nhsRegion,2022-04-21,1652
112,E40000005,South East,nhsRegion,2022-04-20,1782
113,E40000005,South East,nhsRegion,2022-04-19,1940
114,E40000005,South East,nhsRegion,2022-04-18,1880
115,E40000005,South East,nhsRegion,2022-04-17,1929
116,E40000005,South East,nhsRegion,2022-04-16,1871
117,E40000005,South East,nhsRegion,2022-04-15,2000
118,E40000005,South East,nhsRegion,2022-04-14,2096
119,E40000005,South East,nhsRegion,2022-04-13,2158
120,E40000005,South East,nhsRegion,2022-04-12,2294
121,E40000005,South East,nhsRegion,2022-04-11,2411
122,E40000005,South East,nhsRegion,2022-04-10,2301
123,E40000005,South East,nhsRegion,2022-04-09,2322
124,E40000005,South East,nhsRegion,2022-04-08,2423
125,E40000005,South East,nhsRegion,2022-04-07,2443
126,E40000005,South East,nhsRegion,2022-04-06,2438
127,E40000005,South East,nhsRegion,2022-04-05,2445
128,E40000005,South East,nhsRegion,2022-04-04,2401
129,E40000005,South East,nhsRegion,2022-04-03,2286
130,E40000005,South East,nhsRegion,2022-04-02,2198
131,E40000005,South East,nhsRegion,2022-04-01,2259
132,E40000005,South East,nhsRegion,2022-03-31,2074
133,E40000005,South East,nhsRegion,2022-03-30,2174
134,E40000005,South East,nhsRegion,2022-03-29,2199
135,E40000005,South East,nhsRegion,2022-03-28,2197
136,E40000005,South East,nhsRegion,2022-03-27,2087
137,E40000005,South East,nhsRegion,2022-03-26,1879
138,E40000005,South East,nhsRegion,2022-03-25,2004
139,E40000005,South East,nhsRegion,2022-03-24,1982
140,E40000005,South East,nhsRegion,2022-03-23,1962
141,E40000005,South East,nhsRegion,2022-03-22,1958
142,E40000005,South East,nhsRegion,2022-03-21,1956
143,E40000005,South East,nhsRegion,2022-03-20,1891
144,E40000005,South East,nhsRegion,2022-03-19,1848
145,E40000005,South East,nhsRegion,2022-03-18,1869
146,E40000005,South East,nhsRegion,2022-03-17,1792
147,E40000005,South East,nhsRegion,2022-03-16,1694
148,E40000005,South East,nhsRegion,2022-03-15,1664
149,E40000005,South East,nhsRegion,2022-03-14,1630
150,E40000005,South East,nhsRegion,2022-03-13,1459
151,E40000005,South East,nhsRegion,2022-03-12,1455
152,E40000005,South East,nhsRegion,2022-03-11,1345
153,E40000005,South East,nhsRegion,2022-03-10,1341
154,E40000005,South East,nhsRegion,2022-03-09,1284
155,E40000005,South East,nhsRegion,2022-03-08,1277
156,E40000005,South East,nhsRegion,2022-03-07,1229
157,E40000005,South East,nhsRegion,2022-03-06,1170
158,E40000005,South East,nhsRegion,2022-03-05,1152
159,E40000005,South East,nhsRegion,2022-03-04,1140
160,E40000005,South East,nhsRegion,2022-03-03,1134
161,E40000005,South East,nhsRegion,2022-03-02,1115
162,E40000005,South East,nhsRegion,2022-03-01,1162
163,E40000005,South East,nhsRegion,2022-02-28,1159
164,E40000005,South East,nhsRegion,2022-02-27,1145
165,E40000005,South East,nhsRegion,2022-02-26,1100
166,E40000005,South East,nhsRegion,2022-02-25,1157
167,E40000005,South East,nhsRegion,2022-02-24,1174
168,E40000005,South East,nhsRegion,2022-02-23,1188
169,E40000005,South East,nhsRegion,2022-02-22,1141
170,E40000005,South East,nhsRegion,2022-02-21,1268
171,E40000005,South East,nhsRegion,2022-02-20,1251
172,E40000005,South East,nhsRegion,2022-02-19,1249
173,E40000005,South East,nhsRegion,2022-02-18,1299
174,E40000005,South East,nhsRegion,2022-02-17,1333
175,E40000005,South East,nhsRegion,2022-02-16,1348
176,E40000005,South East,nhsRegion,2022-02-15,1397
177,E40000005,South East,nhsRegion,2022-02-14,1394
178,E40000005,South East,nhsRegion,2022-02-13,1374
179,E40000005,South East,nhsRegion,2022-02-12,1330
180,E40000005,South East,nhsRegion,2022-02-11,1363
181,E40000005,South East,nhsRegion,2022-02-10,1399
182,E40000005,South East,nhsRegion,2022-02-09,1447
183,E40000005,South East,nhsRegion,2022-02-08,1492
184,E40000005,South East,nhsRegion,2022-02-07,1520
185,E40000005,South East,nhsRegion,2022-02-06,1466
186,E40000005,South East,nhsRegion,2022-02-05,1471
187,E40000005,South East,nhsRegion,2022-02-04,1503
188,E40000005,South East,nhsRegion,2022-02-03,1553
189,E40000005,South East,nhsRegion,2022-02-02,1558
190,E40000005,South East,nhsRegion,2022-02-01,1534
191,E40000005,South East,nhsRegion,2022-01-31,1585
192,E40000005,South East,nhsRegion,2022-01-30,1506
193,E40000005,South East,nhsRegion,2022-01-29,1424
194,E40000005,South East,nhsRegion,2022-01-28,1482
195,E40000005,South East,nhsRegion,2022-01-27,1456
196,E40000005,South East,nhsRegion,2022-01-26,1441
197,E40000005,South East,nhsRegion,2022-01-25,1456
198,E40000005,South East,nhsRegion,2022-01-24,1503
199,E40000005,South East,nhsRegion,2022-01-23,1488
